#Copyright André Castilla 2014
#Please cite accordingly
3691;rid3691;polyarteritis;poliarterite;poliarteritis;;;;;;;;;;;;;;;;;
3692;rid3692;polyarteritis nodosa;poliarterite nodosa;poliarteritis nodosa;;;;;;;;;;;;;;;;;
3693;rid3693;primary systemic arteritis;arterite sistemico primaria;arteritis sistemica primaria;;;;;;;;;;;;;;;;;
3694;rid3694;takayasu arteritis;arterite de takayasu;arteritis de takayasu;;;;;;;;;;;;;;;;;
3695;rid3695;leukocytoclastic vasculitis;vasculite leucocitoclastica;vasculitis leucocitoclastica;;;;;;;;;;;;;;;;;
3696;rid3696;pulmonary arteritis;arterite pulmonar;arteritis pulmonar;;;;;;;;;;;;;;;;;
3697;rid3697;primary angiitis of the central nervous system;angeite primaria do sistema nervoso central;angiitis primaria del sistema nervioso central;;;;;;;;;;;;;;;;;
3699;rid3699;phlebitis;flebite;flebitis;;;;;;;;;;;;;;;;;
3700;rid3700;thrombophlebitis;tromboflebite;tromboflebitis;;;;;;;;;;;;;;;;;
3701;rid3701;ventriculitis;ventriculite;ventriculitis;;;;;;;;;;;;;;;;;
3702;rid3702;wegener granulomatosis;granulomatose de wegener;granulomatosis de wegener;;;;;;;;;;;;;;;;;
3703;rid3703;eosinophilic cystitis;cistite eosinofilico;cistitis eosinofila;;;;;;;;;;;;;;;;;
3704;rid3704;cystitis cystica;cistite cistica;cistitis quistica;;;;;;;;;;;;;;;;;
3705;rid3705;cystitis glandularis;cistite glandular;cistitis glandular;;;;;;;;;;;;;;;;;
3706;rid3706;xanthogranulomatous inflammation;inflamacao xantogranulomatosa;inflamacion xantogranulomatosa;;;;;;;;;;;;;;;;;
3707;rid3707;xanthogranulomatous pyelonephritis;pielonefrite xantogranulomatosa;pielonefritis xantogranulomatosa;;;;;;;;;;;;;;;;;
3709;rid3709;xanthogranulomatous cholecystitis;colecistite xantogranulomatosa;colesistitis xantogranulomatosa;;;;;;;;;;;;;;;;;
3710;rid3710;infection;infeccao;infeccion;;;;;;;;;;;;;;;;;
3711;rid3711;abscess;abcesso;absceso;;;;;;;;;;;;;;;;;
3712;rid3712;tubo-ovarian abscess;abcesso tubo-ovariano;absceso tubo-ovarico;;;;;;;;;;;;;;;;;
3713;rid3713;subphrenic abscess;abcesso subfrenico;absceso subfrenico;;;;;;;;;;;;;;;;;
3714;rid3714;empyema;empiema;empiema;;;;;;;;;;;;;;;;;
3715;rid3715;osteomyelitis;osteomielite;osteomielitis;;;;;;;;;;;;;;;;;
3716;rid3716;pelvic inflammatory disease;doenca inflamatoria pelvica;enfermedad inflamatoria pelvica;;;;;;;;;;;;;;;;;
3717;rid3717;imaging manifestation of infectious organism;manifestacao de imagem de organismo infecioso;manifestacion de imagen de organismo infeccioso;;;;;;;;;;;;;;;;;
3718;rid3718;imaging manifestation of bacterial infection;manifestacao de imagem de infeccao bateriana;manifestacion de imagen de infeccion bacteriana;;;;;;;;;;;;;;;;;
3719;rid3719;rhinoscleroma;rinoescleroma;rinoscleroma;;;;;;;;;;;;;;;;;
3720;rid3720;imaging manifestation of rickettsial infection;manifestacao de imagem de infeccao por riquetsia;manifestacion de imagen de infeccion por riquetsia;;;;;;;;;;;;;;;;;
3721;rid3721;imaging manifestation of spirochetal infection;manifestacao de imagem de infeccao por espiroqueta;manifestacion de imagen de infeccion por espiroqueta;;;;;;;;;;;;;;;;;
3722;rid3722;imaging manifestation of granulomatous infection;manifestacao de imagem de infeccao granulomatosa;manifestacion de imagen de infeccion granulomatosa;;;;;;;;;;;;;;;;;
3723;rid3723;imaging manifestation of tuberculosis;manifestacao de imagem de tuberculose;manifestacion de imagen de tuberculosis;;;;;;;;;;;;;;;;;
3724;rid3724;pott disease;mal de pott;enfermedad de pott;;;;;;;;;;;;;;;;;
3725;rid3725;tuberculous spondylitis;espondilite tuberculosa;espondilitis tuberculosa;;;;;;;;;;;;;;;;;
3726;rid3726;imaging manifestation of fungal infection;manifestacao de imagem de infeccao fungica;manifestacion de imagen de infeccion fungica;;;;;;;;;;;;;;;;;
3727;rid3727;imaging manifestation of prion disease;manifestacao de imagem de doenca prionica;manifestacion de imagen de enfermedad por prion;;;;;;;;;;;;;;;;;
3728;rid3728;imaging manifestation of viral infection;manifestacao de imagem de infeccao viral;manifestacion de imagen de infeccion viral;;;;;;;;;;;;;;;;;
3729;rid3729;imaging manifestation of parasitic infestation;manifestacao de imagem de parasitose;manifestacion de imagen de infeccion por parasito;;;;;;;;;;;;;;;;;
3730;rid3730;growth disorder;disturbio de crescimento;desorden de crecimiento;;;;;;;;;;;;;;;;;
3732;rid3732;aplasia;aplasia;aplasia;;;;;;;;;;;;;;;;;
3733;rid3733;agenesis;agenesia;agenesia;;;;;;;;;;;;;;;;;
3735;rid3735;atresia;atresia;atresia;;;;;;;;;;;;;;;;;
3736;rid3736;choanal atresia;atresia coanal;atresia de coana;;;;;;;;;;;;;;;;;
3737;rid3737;dysplasia;displasia;displasia;;;;;;;;;;;;;;;;;
3738;rid3738;fibrous dysplasia;displasia fibrosa;displasia fibrosa;;;;;;;;;;;;;;;;;
3739;rid3739;cherubism;querubismo;querubismo;;;;;;;;;;;;;;;;;
3740;rid3740;multicystic dysplasia;displasia multicistica;displasia multiquistica;;;;;;;;;;;;;;;;;
3741;rid3741;dysgenesis;disgenese;disgenesia;;;;;;;;;;;;;;;;;
3742;rid3742;ectopic tissue;tecido ectopicos;tejido ectopico;;;;;;;;;;;;;;;;;
3745;rid3745;ectopic pancreatic rest;leito pancreatico ectopico;tejido pancreatico ectopico;;;;;;;;;;;;;;;;;
3746;rid3746;intrathoracic kidney;rim intratoracico;ri�on intratoracico;;;;;;;;;;;;;;;;;
3747;rid3747;pelvic kidney;rim pelvicoa;ri�on pelvico;;;;;;;;;;;;;;;;;
3748;rid3748;crossed ectopia;ectopia renal cruzada;ectopia cruzada;;;;;;;;;;;;;;;;;
3749;rid3749;ectopic gastric mucosa;mucosa gastrica ectopica;mucosa gastrica ectopica;;;;;;;;;;;;;;;;;
3750;rid3750;splenosis;esplenose;esplenosis;;;;;;;;;;;;;;;;;
3751;rid3751;graft;enxerto;injerto;;;;;;;;;;;;;;;;;
3752;rid3752;bone graft;enxerto osseo;injerto oseo;;;;;;;;;;;;;;;;;
3753;rid3753;cancellous bone graft;enxerto de osso esponjoso;injerto de hueso esponjoso;;;;;;;;;;;;;;;;;
3754;rid3754;corticocancellous bone graft;enxerto de osso cortico-esponjoso;injerto de hueso cortico-esponjoso;;;;;;;;;;;;;;;;;
3755;rid3755;cortical bone graft;enxerto de osso cortical;injerto de hueso cortical;;;;;;;;;;;;;;;;;
3756;rid3756;ligament graft;enxerto de ligamento;injerto de ligamento;;;;;;;;;;;;;;;;;
3757;rid3757;transplant;transplante;trasplante;;;;;;;;;;;;;;;;;
3759;rid3759;abnormality of neuronal migration;anormalidade de migracao neuronal;anormalidad de migracion neuronal;;;;;;;;;;;;;;;;;
3760;rid3760;nodular heterotopia;heterotopia nodular;heterotopia nodular;;;;;;;;;;;;;;;;;
3761;rid3761;subependymal nodular heterotopia;heterotopia nodular subependimal;heterotopia nodular subependimal;;;;;;;;;;;;;;;;;
3762;rid3762;subcortical nodular heterotopia;heterotopia nodular subcortical;heterotopia nodular subcortical;;;;;;;;;;;;;;;;;
3763;rid3763;band heterotopia;heterotopia em faixa;heterotopia en banda;;;;;;;;;;;;;;;;;
3764;rid3764;pachygyria;paquigiria;paquigiria;;;;;;;;;;;;;;;;;
3766;rid3766;lissencephaly;lisencefalia;lisencefalia;;;;;;;;;;;;;;;;;
3768;rid3768;polymicrogyria;polimicrogiria;polimicrogiria;;;;;;;;;;;;;;;;;
3769;rid3769;stentogyria;estentogiria;estentogiria;;;;;;;;;;;;;;;;;
3770;rid3770;lingual thyroid;tireoide lingual;tiroides lingual;;;;;;;;;;;;;;;;;
3771;rid3771;focal cortical dysplasia without balloon cells;displasia cortical focal sem celulas em balao;displasia cortical focal sin celulas en balon;;;;;;;;;;;;;;;;;
3772;rid3772;balloon cell focal cortical dysplasia of taylor;displasia cortical focal com celulas de balao de taylor;displasia cortical focal de celulas en balon de taylor;;;;;;;;;;;;;;;;;
3773;rid3773;nasal glioma;glioma nasal;glioma nasal;;;;;;;;;;;;;;;;;
3775;rid3775;enlargement;crescimento;crecimiento;;;;;;;;;;;;;;;;;
3777;rid3777;hyperplasia;hiperplasia;hiperplasia;;;;;;;;;;;;;;;;;
3778;rid3778;focal nodular hyperplasia;hiperplasia nodular focal;hiperplasia nodular focal;;;;;;;;;;;;;;;;;
3779;rid3779;telangiectatic focal nodular hyperplasia;hiperplasia nodular focal telangiectasica;hiperplasia nodular focal telangiectasica;;;;;;;;;;;;;;;;;
3780;rid3780;lymphoid hyperplasia;hiperplasia linfoide;hiperplasia linfoide;;;;;;;;;;;;;;;;;
3781;rid3781;castleman disease;doenca de castleman;enfermedad de castleman;;;;;;;;;;;;;;;;;
3784;rid3784;benign prostatic hyperplasia;hiperplasia prostatica benigna;hiperplasia prostatica benigna;;;;;;;;;;;;;;;;;
3786;rid3786;hyperkeratosis;hiperqueratose;hiperqueratosis;;;;;;;;;;;;;;;;;
3788;rid3788;parakeratosis;paraqeratosis;paraqueeratosis;;;;;;;;;;;;;;;;;
3789;rid3789;acanthosis nigricans;acanthosis nigricans;acantosis nigricans;;;;;;;;;;;;;;;;;
3790;rid3790;nodular hyperplasia;hiperplasia nodular;hiperplasia nodular;;;;;;;;;;;;;;;;;
3792;rid3792;vegetation;vegetacao;vegetacion;;;;;;;;;;;;;;;;;
3793;rid3793;distension;distensao;distencion;;;;;;;;;;;;;;;;;
3795;rid3795;hypertrophy;hipertrofia;hipertrofia;;;;;;;;;;;;;;;;;
3796;rid3796;splenic sequestration;sequestro esplenico;secuestro esplenico;;;;;;;;;;;;;;;;;
3797;rid3797;goiter;bocio;bocio;;;;;;;;;;;;;;;;;
3798;rid3798;lymphadenopathy;linfoadenopatia;linfadenopatia;;;;;;;;;;;;;;;;;
3800;rid3800;fusion;fusao;fusion;;;;;;;;;;;;;;;;;
3803;rid3803;growth rate disorder;disturbio da taxa de crescimento;desorden de la tasa de crecimiento;;;;;;;;;;;;;;;;;
3804;rid3804;growth arrest;parada do crescimento;detencion del crecimiento;;;;;;;;;;;;;;;;;
3805;rid3805;growth retardation;retardo do crescimento;retraso del crecimiento;;;;;;;;;;;;;;;;;
3806;rid3806;growth acceleration;aceleracao do crescimento;aceleracion del crecimiento;;;;;;;;;;;;;;;;;
3807;rid3807;involution;involution;involucion;;;;;;;;;;;;;;;;;
3808;rid3808;microgallbladder;hipoplasia da vesicula biliar;microvesicula biliar;;;;;;;;;;;;;;;;;
3809;rid3809;metaplasia;metaplasia;metaplasia;;;;;;;;;;;;;;;;;
3810;rid3810;squamous metaplasia;metaplasia escamosa;metaplasia escamosa;;;;;;;;;;;;;;;;;
3813;rid3813;regeneration;regeneracao;regeneracion;;;;;;;;;;;;;;;;;
3814;rid3814;remodeling;remodelamento;remodelamiento;;;;;;;;;;;;;;;;;
3815;rid3815;paget disease;doenca de paget;enfermedad de paget;;;;;;;;;;;;;;;;;
3816;rid3816;physiologic repair;reparo fisiologico;reparacion fsiologica;;;;;;;;;;;;;;;;;
3817;rid3817;clubbing;baqueteamento;baqueteamiento ;;;;;;;;;;;;;;;;;
3818;rid3818;contracture;contratura;contraccion;;;;;;;;;;;;;;;;;
3819;rid3819;granulation tissue;tecido de granulacao;tejido de granulacion;;;;;;;;;;;;;;;;;
3820;rid3820;fibrosis;fibrose;fibrosis;;;;;;;;;;;;;;;;;
3821;rid3821;interstitial fibrosis;fibrose intersticial;fibrosis intersticial;;;;;;;;;;;;;;;;;
3822;rid3822;cirrhosis;cirrose;cirrosis;;;;;;;;;;;;;;;;;
3823;rid3823;primary biliary cirrhosis;cirrose biliar primaria;cirrosis biliar primaria;;;;;;;;;;;;;;;;;
3824;rid3824;peyronie disease;doenca de peyronie;enfermedad de peyronie;;;;;;;;;;;;;;;;;
3825;rid3825;retroperitoneal fibrosis;fibrose retroperitoneal;fibrosis retroperitoneal;;;;;;;;;;;;;;;;;
3826;rid3826;myelofibrosis;mielofibrose;mielofibrosis;;;;;;;;;;;;;;;;;
3827;rid3827;gliosis;gliose;gliosis;;;;;;;;;;;;;;;;;
3828;rid3828;keloid;queloide;queloide;;;;;;;;;;;;;;;;;
3829;rid3829;scar;cicatriz;cicatriz;;;;;;;;;;;;;;;;;
3830;rid3830;radial scar;cicatriz radial;cicatriz radial;;;;;;;;;;;;;;;;;
3831;rid3831;adhesion;adesao;adherencia;;;;;;;;;;;;;;;;;
3832;rid3832;synechia;sinequia;sinequia;;;;;;;;;;;;;;;;;
3833;rid3833;intrauterine synechia;sinequia intrauterina;sinequia intrauterina;;;;;;;;;;;;;;;;;
3836;rid3836;proliferation;proliferacao;proliferacion;;;;;;;;;;;;;;;;;
3837;rid3837;hematopoetic proliferative disorder;deonca proliferativa hematopoetica;desorden proliferativo hematopoyetico;;;;;;;;;;;;;;;;;
3838;rid3838;extramedullary hematopoiesis;hematopoiese extramedular;hematopoyesis extramedular;;;;;;;;;;;;;;;;;
3839;rid3839;lymphoproliferative disorder;doenca do linfoproliferativa;desorden linfoproliferativo;;;;;;;;;;;;;;;;;
3840;rid3840;lymphoma;linfoma;linfoma;;;;;;;;;;;;;;;;;
3842;rid3842;hodgkin lymphoma;linfoma de hodgkin;linfoma de hodgkin;;;;;;;;;;;;;;;;;
3843;rid3843;non-hodgkin lymphoma;linfoma nao-hodgkin;linfoma no-hodgkin;;;;;;;;;;;;;;;;;
3844;rid3844;large cell lymphoma;linfoma de grandes celulas;linfoma celulas largas;;;;;;;;;;;;;;;;;
3845;rid3845;histiocytic neoplasm;neoplasia histiocitica;neoplasma histiocitico;;;;;;;;;;;;;;;;;
3846;rid3846;langerhans cell histiocytosis;histiocitose de celulas de langerhans;histiocitosis de celulas de langerhans;;;;;;;;;;;;;;;;;
3847;rid3847;letterer-siwe disease;doenca de letterer-siwe;enfermedad de letterer-siwe;;;;;;;;;;;;;;;;;
3848;rid3848;hantschuller-christian disease;doenca da hantchristian-schuller;enfermedad del hantchristian-schuller;;;;;;;;;;;;;;;;;
3849;rid3849;eosinophilic granuloma;granuloma eosinofilico;granuloma eosinofilico;;;;;;;;;;;;;;;;;
3850;rid3850;non-langerhans cell histiocytosis;histiocitose celulas nao-langerhans;histiocitosis de celulas no langerhans;;;;;;;;;;;;;;;;;
3851;rid3851;rosai-dorfman disease;doenca de rosai-dorfman;enfermedad de rosai-dorfman;;;;;;;;;;;;;;;;;
3852;rid3852;erdheim-chester disease;doenca de erdheim-chester;enfermedad de erdheim-chester;;;;;;;;;;;;;;;;;
3853;rid3853;hemophagocytic lymphohistiocytosis;linfohistiocitose hemofagocitica;linfohistiocitosis hemofagocitica;;;;;;;;;;;;;;;;;
3854;rid3854;juvenile xanthogranuloma;xantogranuloma juvenil;xantogranuloma juvenil;;;;;;;;;;;;;;;;;
3855;rid3855;xanthoma disseminatum;xantoma disseminado;xantoma diseminado;;;;;;;;;;;;;;;;;
3856;rid3856;choroid plexus xanthogranuloma;xantogranuloma do plexo do coroide;xantogranuloma del plexo coroideo;;;;;;;;;;;;;;;;;
3857;rid3857;granulocytic sarcoma;sarcoma granulocitico;sarcoma granulocitico;;;;;;;;;;;;;;;;;
3859;rid3859;plasma cell granuloma;granuloma de celulas plasmocitarias;granuloma de celulas plasmocitarias;;;;;;;;;;;;;;;;;
3861;rid3861;plasmacytoma;plasmocitoma;plasmacitoma;;;;;;;;;;;;;;;;;
3862;rid3862;myeloproliferative disorder;doenca mieloproliferativa;desorden mieloproliferativa;;;;;;;;;;;;;;;;;
3863;rid3863;leukemia;leucemia;leucemia;;;;;;;;;;;;;;;;;
3864;rid3864;multiple myeloma;mieloma multiplo;mieloma multiple;;;;;;;;;;;;;;;;;
3865;rid3865;polycythemia vera;policitemia vera;policitemia vera;;;;;;;;;;;;;;;;;
3866;rid3866;madelung disease;doenca de madelung;enfermedad de madelung;;;;;;;;;;;;;;;;;
3868;rid3868;adenomyosis;adenomiose;adenomiosis;;;;;;;;;;;;;;;;;
3869;rid3869;adenomyomatosis;adenomiomatose;adenomiomatosis;;;;;;;;;;;;;;;;;
3870;rid3870;endometriosis;endometriose;endometriosis;;;;;;;;;;;;;;;;;
3871;rid3871;posttransplant lymphoproliferative disorder;doenca linfoproliferativa pos-transplante;desorden linfoproliferativa post trasplante;;;;;;;;;;;;;;;;;
3873;rid3873;focal proliferation;proliferacao focal;proliferacion focal;;;;;;;;;;;;;;;;;
3874;rid3874;mass;massa;masa;;;;;;;;;;;;;;;;;
3875;rid3875;nodule;nodulo;nodulo;;;;;;;;;;;;;;;;;
3876;rid3876;micronodule;micronodulo;micronodulo;;;;;;;;;;;;;;;;;
3877;rid3877;macronodule;macronodulo;macronodulo;;;;;;;;;;;;;;;;;
3878;rid3878;rheumatoid nodule;nodulo reumatoide;nodulo reumatoide;xxxxxxxxx;;;;;;;;;;;;;;;;
3879;rid3879;regenerative nodule;nodulo de regeneracao;nodulo de regeneracion;;;;;;;;;;;;;;;;;
3880;rid3880;dysplastic nodule;nodulo displasico;nodulo displasico;;;;;;;;;;;;;;;;;
3881;rid3881;polyp;polipo;polipo;;;;;;;;;;;;;;;;;
3882;rid3882;inflammatory esophagogastric polyp;polipo esofagogastricos inflamatorio;polipo esofagogastrico inflamatorio;;;;;;;;;;;;;;;;;
3883;rid3883;fibroepithelial polyp;polipo fibroepitelial;polipo fibroepitelial;;;;;;;;;;;;;;;;;
3884;rid3884;fibrovascular polyp;polipo fibrovascular;polipo fibrovascular;;;;;;;;;;;;;;;;;
3885;rid3885;cholesterol polyp;polipo de cholesterol;polyp de colesterol;;;;;;;;;;;;;;;;;
3886;rid3886;benign epithelial polyp of colon;polipo epitelial benigno do colon;polipo epitelial benigno del colon;;;;;;;;;;;;;;;;;
3887;rid3887;adenomatous polyp;polipo adenomatoso;polipo adenomatoso;;;;;;;;;;;;;;;;;
3888;rid3888;hyperplastic polyp;polipo hiperplasico;polipo hiperplasico;;;;;;;;;;;;;;;;;
3889;rid3889;inflammatory fibroid polyp;polipo fibroide inflamatorio;polipo fibroide inflamatorio;;;;;;;;;;;;;;;;;
3890;rid3890;cyst;cisto;quiste;;;;;;;;;;;;;;;;;
3891;rid3891;arachnoid cyst;cisto de aracnoide;quiste aracnoide;;;;;;;;;;;;;;;;;
3892;rid3892;baker cyst;cisto de baker;quiste de baker;;;;;;;;;;;;;;;;;
3893;rid3893;bartholin gland cyst;cisto da glandula de bartholin;quiste de la glandula de bartholin;;;;;;;;;;;;;;;;;
3894;rid3894;bone cyst;cisto osseo;quiste oseo;;;;;;;;;;;;;;;;;
3896;rid3896;choledochal cyst;cisto do coledoco;quiste de coledoco;;;;;;;;;;;;;;;;;
3898;rid3898;choroid plexus cyst;cisto do plexo do coroide;quiste de plexo coroideo;;;;;;;;;;;;;;;;;
3899;rid3899;colloid cyst;cisto coloide;quiste coloide;;;;;;;;;;;;;;;;;
3900;rid3900;communicating cyst;cisto comunicante;quiste comunicante;;;;;;;;;;;;;;;;;
3901;rid3901;cowper duct cyst;cisto do duto de cowper;quiste del conducto de cowper;;;;;;;;;;;;;;;;;
3903;rid3903;dentigerous cyst;cisto dentigero;quiste dentigero;;;;;;;;;;;;;;;;;
3904;rid3904;dermoid cyst;cisto dermoide;quiste dermoide;;;;;;;;;;;;;;;;;
3906;rid3906;duplication cyst;cisto de duplicacao;quiste de duplicacion;;;;;;;;;;;;;;;;;
3907;rid3907;epidermoid;epidermoide;epidermoide;;;;;;;;;;;;;;;;;
3909;rid3909;congenital inclusion cyst;cisto congenito de inclusao;quiste congenito de inclusion;;;;;;;;;;;;;;;;;
3910;rid3910;ependymal cyst;cisto ependimal;quiste ependimario;;;;;;;;;;;;;;;;;
3911;rid3911;gartner duct cyst;cisto do duto de gartner;quiste del conducto de gartner;;;;;;;;;;;;;;;;;
3912;rid3912;hydrocele;hidrocele;hidrocele;;;;;;;;;;;;;;;;;
3913;rid3913;juxtaarticular cyst;cisto justa-articular;quiste juxtaarticular;;;;;;;;;;;;;;;;;
3914;rid3914;lymphoepithelial cyst;cisto linfo-epitelial;quiste linfoepitelial;;;;;;;;;;;;;;;;;
3915;rid3915;meniscal cyst;cisto meniscal;quiste meniscal;;;;;;;;;;;;;;;;;
3916;rid3916;mesothelial cyst;cisto mesotelial;quiste mesotelial;;;;;;;;;;;;;;;;;
3917;rid3917;milk of calcium cyst;cisto de leite de calcios;quiste de leche de calcio;;;;;;;;;;;;;;;;;
3918;rid3918;mullerian duct cyst;cisto do duto mulleriano;quiste del conducto de muller;;;;;;;;;;;;;;;;;
3919;rid3919;ranula;ranula;ranula;;;;;;;;;;;;;;;;;
3921;rid3921;nabothian cyst;cisto de naboth;quiste de naboth;;;;;;;;;;;;;;;;;
3922;rid3922;neurenteric cyst;cisto neurenterico;quiste neurenterico;;;;;;;;;;;;;;;;;
3925;rid3925;neuroglial cyst;cisto neuroglial;quiste neuroglial;;;;;;;;;;;;;;;;;
3927;rid3927;neuroepithelial cyst;cisto neuroepitelial;quiste neuroepitelial;;;;;;;;;;;;;;;;;
3928;rid3928;odontogenic cyst;cisto odontogenico;quiste odontogenico;;;;;;;;;;;;;;;;;
3929;rid3929;parapelvic cyst;cisto parapielico;quiste parapelvico;;;;;;;;;;;;;;;;;
3930;rid3930;pars intermedia cyst;cisto da parte intermedia;quiste de la porcion intermedia;;;;;;;;;;;;;;;;;
3931;rid3931;perinephric cyst;cisto perinefrico;quiste perinefrico;;;;;;;;;;;;;;;;;
3932;rid3932;perineural cyst;cisto perineural;quiste perineural;;;;;;;;;;;;;;;;;
3934;rid3934;pilonidal cyst;cisto pilonidal;quiste pilonidal;;;;;;;;;;;;;;;;;
3935;rid3935;rathke cleft cyst;cisto da fenda de rathke;quiste de la hendidura de rathke;;;;;;;;;;;;;;;;;
3936;rid3936;retention cyst;cisto de retencao;quiste de retencion;;;;;;;;;;;;;;;;;
3937;rid3937;salivary gland cyst;cisto de glandula salivar;quiste de la glandula salival;;;;;;;;;;;;;;;;;
3939;rid3939;spermatocele;espermatocele;espermatocele;;;;;;;;;;;;;;;;;
3940;rid3940;synovial cyst;cisto sinovial;quiste sinovial;;;;;;;;;;;;;;;;;
3941;rid3941;tornwaldt cyst;cisto de tornwaldt;quiste de tornwaldt;;;;;;;;;;;;;;;;;
3942;rid3942;thymic cyst;cisto timico;quiste timico;;;;;;;;;;;;;;;;;
3943;rid3943;thyroglossal duct cyst;cisto do duto tireoglosso ;quiste del conducto tirogloso;;;;;;;;;;;;;;;;;
3944;rid3944;tumor-like lesion of bone;lesao ossea de aspeco tumoral;lesion osea de aspecto tumoral;;;;;;;;;;;;;;;;;
3945;rid3945;simple bone cyst;cisto osseo simples;quiste oseo simple;;;;;;;;;;;;;;;;;
3948;rid3948;aneursymal bone cyst;cisto osseo aneurismatico;quiste oseo aneurismatico;;;;;;;;;;;;;;;;;
3949;rid3949;ganglion;ganglio;ganglio;;;;;;;;;;;;;;;;;
3950;rid3950;cholesteatoma;colesteatoma;colesteatoma;;;;;;;;;;;;;;;;;
3951;rid3951;acquired cholesteatoma;colesteatoma adquirido;colesteatoma adquirido;;;;;;;;;;;;;;;;;
3952;rid3952;congenital cholesteatoma;colesteatoma congenito;colesteatoma congenito;;;;;;;;;;;;;;;;;
3953;rid3953;granuloma;granuloma;granuloma;;;;;;;;;;;;;;;;;
3954;rid3954;pseudocyst;pseudocisto;pseudoquiste;;;;;;;;;;;;;;;;;
3955;rid3955;mucocele;mucocele;mucocele;;;;;;;;;;;;;;;;;
3956;rid3956;mucopyocele;mucopiocele;mucopiocele;;;;;;;;;;;;;;;;;
3957;rid3957;neoplasm;neoplasia;neoplasma;;;;;;;;;;;;;;;;;
3959;rid3959;acinar cell neoplasm;neoplasia de celulas acinares;neoplasma de celulas acinares;;;;;;;;;;;;;;;;;
3961;rid3961;acinar cell adenoma;adenoma de celulas acinares;adenoma de celulas acinares;;;;;;;;;;;;;;;;;
3962;rid3962;acinar cell carcinoma;carcinoma de celulas acinares;carcinoma de celulas acinares;;;;;;;;;;;;;;;;;
3963;rid3963;acinar cell cystadenocarcinoma;cisto-adenocarcinoma de celulas acinares;cistoadenocarcinoma de celulas acinares;;;;;;;;;;;;;;;;;
3964;rid3964;blood vessel neoplasm;neoplasia de vaso sanguineo;neoplasma de vaso sanguineo;;;;;;;;;;;;;;;;;
3965;rid3965;angioblastoma;angioblastoma;angioblastoma;;;;;;;;;;;;;;;;;
3966;rid3966;angiofibroma;angiofibroma;angiofibroma;;;;;;;;;;;;;;;;;
3967;rid3967;cystic angiomatosis;angiomatose cistica;angiomatosis quistica;;;;;;;;;;;;;;;;;
3968;rid3968;endovascular papillary angioendothelioma;angioendotelioma papilar endovascular;angioendotelioma papilar endovascular;;;;;;;;;;;;;;;;;
3969;rid3969;hemangioma;hemangioma;hemangioma;;;;;;;;;;;;;;;;;
3970;rid3970;angiokeratoma;angioqueratoma;angioqueratoma;;;;;;;;;;;;;;;;;
3971;rid3971;acquired tufted haemangioma;hemangioma em tufos adquirido;hemangioma copetudo adquirido;;;;;;;;;;;;;;;;;
3972;rid3972;capillary hemangioma;hemangioma capilar;hemangioma capilar;;;;;;;;;;;;;;;;;
3973;rid3973;cavernous angioma;angioma cavernoso;angioma cavernoso;;;;;;;;;;;;;;;;;
3976;rid3976;epithelioid hemangioma;hemangioma epitelioide;hemangioma epitelioide;;;;;;;;;;;;;;;;;
3977;rid3977;infantile hemangioma;hemangioma infantil;hemangioma infantil;;;;;;;;;;;;;;;;;
3978;rid3978;racemose hemangioma;hemangioma racemico;hemangioma racemoso;;;;;;;;;;;;;;;;;
3980;rid3980;rapidly involuting congenital hemangioma;hemangioma congenito rapidamente involutivo;hemangioma congenito rapidamente involutivo;;;;;;;;;;;;;;;;;
3981;rid3981;noninvoluting congenital hemangioma;hemangioma congenito nao-evolutivo;hemangioma congenito no involutivo;;;;;;;;;;;;;;;;;
3982;rid3982;intramuscular hemangioma;hemangioma intramuscular;hemangioma intramuscular;;;;;;;;;;;;;;;;;
3983;rid3983;hemangiomatosis;hemangiomatose;hemangiomatosis;;;;;;;;;;;;;;;;;
3984;rid3984;lobular capillary hemangioma;hemangioma capilar lobulr;hemangioma capilar lobulado;;;;;;;;;;;;;;;;;
3986;rid3986;venous hemangioma;hemangioma venoso;hemangioma venoso;;;;;;;;;;;;;;;;;
3987;rid3987;verrucous keratotic hemangioma;hemangioma verrucoso queratotico;hemangioma queratotico verrucoso;;;;;;;;;;;;;;;;;
3988;rid3988;hemangioendothelioma;hemangioendotelioma;hemangioendotelioma;;;;;;;;;;;;;;;;;
3989;rid3989;angiosarcoma;angio-sarcoma;angiosarcoma;;;;;;;;;;;;;;;;;
3991;rid3991;epithelioid hemangioendothelioma;hemangioendotelioma epitelioide;hemangioendotelioma epitelioide;;;;;;;;;;;;;;;;;
3992;rid3992;infantile hemangioendothelioma;hemangioendotelioma infantil;hemangioendotelioma infantil;;;;;;;;;;;;;;;;;
3993;rid3993;kaposiform hemangioendothelioma;hemangioendotelioma kaposiforme;hemangioendotelioma kaposiforme;;;;;;;;;;;;;;;;;
3994;rid3994;spindle cell hemangioendothelioma;hemangioendotelioma de celulas fusiformes;hemangioendotelioma de celulas fusiformes;;;;;;;;;;;;;;;;;
3995;rid3995;hemangioblastoma;hemangioblastoma;hemangioblastoma;;;;;;;;;;;;;;;;;
3997;rid3997;hemangiopericytoma;hemangiopericitoma;hemangiopericitoma;;;;;;;;;;;;;;;;;
3998;rid3998;hemangiosarcoma;hemangiossarcoma;hemangiosarcoma;;;;;;;;;;;;;;;;;
